run_id,node_id,provider,region,video_id,filename,object_key,input_uri,size_bytes,duration_sec,submit_start_ts,submit_end_ts,complete_ts,submit_wall_ms,job_elapsed_ms,client_wall_ms,poll_interval_sec,poll_count,job_id,status,shot_count,result_bytes,error_type,error_message
20260623_132256,gcp_europe_west1,gcp,europe-west1,u2329Chp6IY,u2329Chp6IY.mp4,profile/videos/u2329Chp6IY.mp4,,88428412,165.186757,2026-06-23T06:23:26.910+00:00,,2026-06-23T06:23:26.910+00:00,,,,30,,,error,,,FileNotFoundError,[Errno 2] No such file or directory: 'gcloud'
20260623_132256,gcp_europe_west1,gcp,europe-west1,we6Ddq1ABcQ,we6Ddq1ABcQ.mp4,profile/videos/we6Ddq1ABcQ.mp4,,4797958,68.011247,2026-06-23T06:23:30.073+00:00,,2026-06-23T06:23:30.073+00:00,,,,30,,,error,,,FileNotFoundError,[Errno 2] No such file or directory: 'gcloud'
20260623_132256,gcp_europe_west1,gcp,europe-west1,ybkcKusf-Kg,ybkcKusf-Kg.mp4,profile/videos/ybkcKusf-Kg.mp4,,22681575,62.136599,2026-06-23T06:23:33.089+00:00,,2026-06-23T06:23:33.089+00:00,,,,30,,,error,,,FileNotFoundError,[Errno 2] No such file or directory: 'gcloud'
20260623_132256,gcp_europe_west1,gcp,europe-west1,zPV8s8ZuLBY,zPV8s8ZuLBY.mp4,profile/videos/zPV8s8ZuLBY.mp4,,4444696,26.5667,2026-06-23T06:23:36.133+00:00,,2026-06-23T06:23:36.133+00:00,,,,30,,,error,,,FileNotFoundError,[Errno 2] No such file or directory: 'gcloud'
20260623_132256,gcp_europe_west1,gcp,europe-west1,zQVUXbyCV1o,zQVUXbyCV1o.mp4,profile/videos/zQVUXbyCV1o.mp4,,18172979,183.553741,2026-06-23T06:23:39.221+00:00,,2026-06-23T06:23:39.221+00:00,,,,30,,,error,,,FileNotFoundError,[Errno 2] No such file or directory: 'gcloud'
20260623_132256,gcp_europe_west1,gcp,europe-west1,zWiu-wdKeWs,zWiu-wdKeWs.mp4,profile/videos/zWiu-wdKeWs.mp4,,6677474,53.429116,2026-06-23T06:23:42.380+00:00,,2026-06-23T06:23:42.380+00:00,,,,30,,,error,,,FileNotFoundError,[Errno 2] No such file or directory: 'gcloud'
20260623_132256,aws_us_west_2,aws,us-west-2,9hE6VRD3qXQ,9hE6VRD3qXQ.mp4,profile/videos/9hE6VRD3qXQ.mp4,s3://skyflow-prototype-aws-us-west-2/profile/videos/9hE6VRD3qXQ.mp4,20483488,177.098594,2026-06-23T06:23:17.326+00:00,2026-06-23T06:23:18.471+00:00,2026-06-23T06:24:19.414+00:00,1144,60943,62088,30,2,cef0aa9cfaedbf236c48103d880a6500a979649bb3ed6dbb4a3fc7cf92f7ac17,success,20,262,,
20260623_132256,aws_us_west_2,aws,us-west-2,AUPs7Ukfc1I,AUPs7Ukfc1I.mp4,profile/videos/AUPs7Ukfc1I.mp4,s3://skyflow-prototype-aws-us-west-2/profile/videos/AUPs7Ukfc1I.mp4,4667627,136.277914,2026-06-23T06:24:22.554+00:00,2026-06-23T06:24:23.780+00:00,2026-06-23T06:25:24.472+00:00,1225,60692,61917,30,2,068c28a1637d972d3bff113451f926aeac76ba161d98fa89b3483acf7e775717,success,6,261,,
20260623_132256,aws_us_west_2,aws,us-west-2,Bh8RcPBQjxo,Bh8RcPBQjxo.mp4,profile/videos/Bh8RcPBQjxo.mp4,s3://skyflow-prototype-aws-us-west-2/profile/videos/Bh8RcPBQjxo.mp4,1265313,10.44898,2026-06-23T06:25:27.602+00:00,2026-06-23T06:25:28.727+00:00,2026-06-23T06:25:59.119+00:00,1125,30391,31517,30,1,fcb02f809ca05a327a82d8795d7ab0f9526ef7f67b256f4f69447a614d3b9ffb,success,3,261,,
20260623_132256,aws_us_west_2,aws,us-west-2,Hn3-SRXssY4,Hn3-SRXssY4.mp4,profile/videos/Hn3-SRXssY4.mp4,s3://skyflow-prototype-aws-us-west-2/profile/videos/Hn3-SRXssY4.mp4,23860465,213.043084,2026-06-23T06:26:47.329+00:00,2026-06-23T06:26:48.908+00:00,2026-06-23T06:28:20.257+00:00,1579,91349,92928,30,3,6c407bbb26742a732fd7a95c84ddc4926a8d24c3b74a1c51e3c0ed9f51b2041b,success,41,262,,
