"trial_id","round","order_in_round","timestamp_start_utc","timestamp_end_utc","node_id","provider","region","bucket","direction","size_mib","size_bytes","elapsed_sec","throughput_mib_per_sec","throughput_mbps","status","verified_size_bytes","object_uri","error_type","error_message","cleanup_error"
"r007-aliyun_us_east_1-upload-040mib","7","69","2026-06-24T20:59:52.178+00:00","2026-06-24T21:00:00.352+00:00","aliyun_us_east_1","aliyun","us-east-1","skyflow-prototype-aliyun-us-east-1","upload","40","41943040","5.536159899958875","7.225224835051664","60.60957885311308","success","41943040","oss://skyflow-prototype-aliyun-us-east-1/network_measurement/runs/20260624_233904/r007-aliyun_us_east_1-upload-040mib.bin","","",""
"r007-aws_eu_central_1-upload-001mib","7","70","2026-06-24T21:00:00.864+00:00","2026-06-24T21:01:04.189+00:00","aws_eu_central_1","aws","eu-central-1","skyflow-prototype-aws-eu-central-1","upload","1","1048576","","","","error","","s3://skyflow-prototype-aws-eu-central-1/network_measurement/runs/20260624_233904/r007-aws_eu_central_1-upload-001mib.bin","RuntimeError","command exited 1: upload failed: experiments\network_payloads\payload_001mib.bin to s3://skyflow-prototype-aws-eu-central-1/network_measurement/runs/20260624_233904/r007-aws_eu_central_1-upload-001mib.bin Connection was closed before we received a valid response from endpoint URL: ""https://skyflow-prototype-aws-eu-central-1.s3.eu-central-1.amazonaws.com/network_measurement/runs/20260624_233904/r007-aws_eu_central_1-upload-001mib.bin"".",""
"r007-aws_ap_southeast_1-download-020mib","7","71","2026-06-24T21:01:04.702+00:00","2026-06-24T21:01:08.396+00:00","aws_ap_southeast_1","aws","ap-southeast-1","skyflow-prototype-aws-ap-southeast-1","download","20","20971520","3.6628186000161804","5.460275865125194","45.804113804396124","success","20971520","s3://skyflow-prototype-aws-ap-southeast-1/network_measurement/reference/payload_020mib.bin","","",""
"r007-gcp_europe_west1-upload-001mib","7","72","2026-06-24T21:01:08.915+00:00","2026-06-24T21:01:32.020+00:00","gcp_europe_west1","gcp","europe-west1","skyflow-prototype-gcp-europe-west1","upload","1","1048576","11.37122069997713","0.08794130607297168","0.7377051436541787","success","1048576","gs://skyflow-prototype-gcp-europe-west1/network_measurement/runs/20260624_233904/r007-gcp_europe_west1-upload-001mib.bin","","",""
"r007-aliyun_cn_beijing-download-001mib","7","73","2026-06-24T21:01:32.808+00:00","2026-06-24T21:01:33.372+00:00","aliyun_cn_beijing","aliyun","cn-beijing","skyflow-prototype-aliyun-cn-beijing","download","1","1048576","0.5593230999656953","1.7878753801896123","14.997785717261623","success","1048576","oss://skyflow-prototype-aliyun-cn-beijing/network_measurement/reference/payload_001mib.bin","","",""
"r007-aliyun_ap_southeast_1-download-040mib","7","74","2026-06-24T21:01:33.886+00:00","2026-06-24T21:01:37.813+00:00","aliyun_ap_southeast_1","aliyun","ap-southeast-1","skyflow-prototype-aliyun-ap-southeast-1","download","40","41943040","3.922231499978807","10.198276159940109","85.54934098148289","success","41943040","oss://skyflow-prototype-aliyun-ap-southeast-1/network_measurement/reference/payload_040mib.bin","","",""
"r007-aliyun_cn_shanghai-upload-080mib","7","75","2026-06-24T21:01:38.317+00:00","2026-06-24T21:01:41.028+00:00","aliyun_cn_shanghai","aliyun","cn-shanghai","skyflow-prototype-aliyun-cn-shanghai","upload","80","83886080","2.365336799994111","33.821821907222336","283.71800582550054","success","83886080","oss://skyflow-prototype-aliyun-cn-shanghai/network_measurement/runs/20260624_233904/r007-aliyun_cn_shanghai-upload-080mib.bin","","",""
"r007-gcp_us_west1-download-040mib","7","76","2026-06-24T21:01:41.533+00:00","2026-06-24T21:01:51.599+00:00","gcp_us_west1","gcp","us-west1","skyflow-prototype-gcp-us-west1","download","40","41943040","10.05153989995597","3.979489749642761","33.382379549771265","success","41943040","gs://skyflow-prototype-gcp-us-west1/network_measurement/reference/payload_040mib.bin","","",""
"r007-aliyun_cn_shanghai-download-080mib","7","77","2026-06-24T21:01:52.111+00:00","2026-06-24T21:01:53.403+00:00","aliyun_cn_shanghai","aliyun","cn-shanghai","skyflow-prototype-aliyun-cn-shanghai","download","80","83886080","1.2866912999888882","62.17497545890834","521.5614965344023","success","83886080","oss://skyflow-prototype-aliyun-cn-shanghai/network_measurement/reference/payload_080mib.bin","","",""
"r007-gcp_us_east1-download-001mib","7","78","2026-06-24T21:01:54.957+00:00","2026-06-24T21:02:02.004+00:00","gcp_us_east1","gcp","us-east1","skyflow-prototype-gcp-us-east1","download","1","1048576","7.023911399999633","0.1423708163517057","1.1942929690144493","success","1048576","gs://skyflow-prototype-gcp-us-east1/network_measurement/reference/payload_001mib.bin","","",""
"r007-aws_eu_central_1-download-040mib","7","79","2026-06-24T21:02:02.524+00:00","2026-06-24T21:02:22.492+00:00","aws_eu_central_1","aws","eu-central-1","skyflow-prototype-aws-eu-central-1","download","40","41943040","19.940293900028337","2.0059884874587106","16.827451073804042","success","41943040","s3://skyflow-prototype-aws-eu-central-1/network_measurement/reference/payload_040mib.bin","","",""
"r007-gcp_us_west1-upload-001mib","7","80","2026-06-24T21:02:22.995+00:00","2026-06-24T21:02:40.018+00:00","gcp_us_west1","gcp","us-west1","skyflow-prototype-gcp-us-west1","upload","1","1048576","7.955553499981761","0.12569835650056185","1.0544342389274652","success","1048576","gs://skyflow-prototype-gcp-us-west1/network_measurement/runs/20260624_233904/r007-gcp_us_west1-upload-001mib.bin","","",""
"r007-aws_ap_southeast_1-upload-001mib","7","81","2026-06-24T21:02:40.542+00:00","2026-06-24T21:02:44.970+00:00","aws_ap_southeast_1","aws","ap-southeast-1","skyflow-prototype-aws-ap-southeast-1","upload","1","1048576","1.7903706000070088","0.5585435775118768","4.6854031226647495","success","1048576","s3://skyflow-prototype-aws-ap-southeast-1/network_measurement/runs/20260624_233904/r007-aws_ap_southeast_1-upload-001mib.bin","","",""
