workflow,quality_level,query_count,sample_count,scenario_count,method,status,objective_value,solver_runtime_sec,wall_time_sec,max_rss_mb,num_iterations,active_scenario_count,active_scenario_fraction,assignment_signature,expected_cost,avg_latency,p95_latency,p99_latency,violation_rate,error,process_exitcode
workflow2,Q2,25,5,125,full_milp,OPTIMAL,3.678957396003602,0.5312047000043094,8.674972799955867,384.62890625,1,125,1.0,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_aws_us-east-2_q2""], [""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_eastus_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.67895690099644,55.57616532346611,84.62083250812955,97.09724195875866,0.0,,0
workflow2,Q2,25,5,125,decomposition,OPTIMAL,3.678977748211129,0.12398819997906685,10.651481000008062,502.7109375,1,25,0.2,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_westus2_q2""], [""Q/A"", ""q_a_aws_ap-southeast-1_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-beijing_q2""], [""Video Caption"", ""video_caption_azure_southeastasia_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.6789772334860427,56.94544766778065,96.73668837267151,107.85389288440419,0.0,,0
workflow2,Q2,25,10,250,full_milp,OPTIMAL,3.679101518220346,1.3254540000343695,11.14762210007757,403.66796875,1,250,1.0,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_aws_us-east-2_q2""], [""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_aws_us-west-2_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.6791010247535882,56.07347118485355,91.70939282711817,98.91841723546273,0.0,,0
workflow2,Q2,25,10,250,decomposition,OPTIMAL,3.6791011110092233,0.22347600001376122,11.602261000080034,511.80859375,1,50,0.2,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_southeastasia_q2""], [""Q/A"", ""q_a_azure_westus2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_eastus_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.679100587367747,58.76334898777482,94.78035787219535,102.05539025118188,0.0,,0
workflow2,Q2,50,2,100,full_milp,OPTIMAL,3.905599555751925,0.39819710003212094,8.747791899950244,386.58984375,1,100,1.0,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_westeurope_q2""], [""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-beijing_q2""], [""Video Caption"", ""video_caption_azure_westeurope_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.9055989893915104,63.70084026030341,106.11588497180976,111.56218566100301,0.0,,0
workflow2,Q2,50,2,100,decomposition,OPTIMAL,3.9055779514878015,0.11701479996554554,10.926713800057769,505.90625,1,20,0.2,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_southeastasia_q2""], [""Q/A"", ""q_a_azure_westeurope_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_westus2_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.9055773583336646,59.69603852531602,94.20989802292672,96.96537286088906,0.0,,0
workflow2,Q2,50,5,250,full_milp,OPTIMAL,3.9042211439188397,1.461864500073716,11.472861899994314,403.02734375,1,250,1.0,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_westeurope_q2""], [""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_aws_us-west-2_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.904220623315974,58.73627963584111,91.06034580297046,98.53373372857536,0.0,,0
workflow2,Q2,50,5,250,decomposition,OPTIMAL,3.9042207500550665,0.23152339993976057,11.501059900037944,507.85546875,1,50,0.2,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_westeurope_q2""], [""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_westus2_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.9042202131799857,55.67377258201924,87.40834446683631,94.57678916247558,0.0,,0
workflow2,Q2,50,10,500,full_milp,OPTIMAL,3.8959435517668926,3.326121299993247,16.163931399933062,532.3671875,1,500,1.0,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_westeurope_q2""], [""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_westeurope_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.895943037259427,58.00441238693813,92.12915055169853,98.49806348316237,0.0,,0
workflow2,Q2,50,10,500,decomposition,OPTIMAL,3.895943577817282,0.4102217999752611,12.72025560005568,518.18359375,1,100,0.2,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_westeurope_q2""], [""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_westeurope_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.895943037259427,58.00441238693813,92.12915055169853,98.49806348316237,0.0,,0
