workflow,quality_level,query_id,budget_factor,best_baseline,baseline_p90_min,sla_sec_old,sla_sec_new,p90_greedy,p90_murakkab_profile,p90_single_cloud
workflow2,Q1,workflow2_Q1_q0418,1.1,greedy,80.28847305766723,1680.1728204830426,88.31732036343396,80.28847305766723,87.86501918794013,87.44922959833639
workflow2,Q1,workflow2_Q1_q0419,1.1,greedy,107.29564276860081,2064.8574570141413,118.0252070454609,107.29564276860081,118.2706858223209,122.718967204942
workflow2,Q1,workflow2_Q1_q0420,1.1,greedy,72.2651380231042,1553.3666450412184,79.49165182541462,72.2651380231042,77.43813340206034,76.95853510642793
workflow2,Q1,workflow2_Q1_q0421,1.1,greedy,81.19272800787147,1707.0813237165812,89.31200080865862,81.19272800787147,89.05377025783868,89.14787521075124
workflow2,Q1,workflow2_Q1_q0422,1.1,greedy,118.26214855669802,2198.3531053469483,130.08836341236784,118.26214855669802,132.9609406138982,136.74065091886095
workflow2,Q1,workflow2_Q1_q0423,1.1,greedy,81.13914434052366,1702.228560765044,89.25305877457603,81.13914434052366,91.0495820424712,91.88826906830474
workflow2,Q1,workflow2_Q1_q0424,1.1,single_cloud,56.89199498969791,1363.088413776448,62.58119448866771,57.80687501460708,60.87278779198122,56.89199498969791
workflow2,Q1,workflow2_Q1_q0425,1.1,single_cloud,49.2938554917101,1284.9973907830615,54.22324104088111,51.2887849769839,53.60958288842289,49.2938554917101
workflow2,Q1,workflow2_Q1_q0426,1.1,greedy,113.79738987647089,2166.1807404257893,125.17712886411799,113.79738987647089,128.6629065828587,134.4350823793008
workflow2,Q1,workflow2_Q1_q0427,1.1,greedy,69.15503689880981,1496.0880814892148,76.0705405886908,69.15503689880981,73.89323792439251,71.09990850792016
workflow2,Q1,workflow2_Q1_q0428,1.1,greedy,80.83015601913114,1731.0070118726474,88.91317162104426,80.83015601913114,88.26058467195854,89.27448579028375
workflow2,Q1,workflow2_Q1_q0429,1.1,single_cloud,53.902270088038854,1323.431941364709,59.292497096842744,55.422837987209626,58.38135528610973,53.902270088038854
workflow2,Q1,workflow2_Q1_q0430,1.1,greedy,80.01109225788545,1651.7239488628966,88.012201483674,80.01109225788545,87.68006345565222,87.99053438393882
workflow2,Q1,workflow2_Q1_q0431,1.1,greedy,115.26535112298308,2151.0840419806223,126.7918862352814,115.26535112298308,128.50603089912087,133.40460855299017
workflow2,Q1,workflow2_Q1_q0432,1.1,greedy,83.2429821446072,1729.379211720105,91.56728035906792,83.2429821446072,91.7354123758592,91.69842845763648
workflow2,Q1,workflow2_Q1_q0433,1.1,greedy,117.69591847945951,2191.5392596770957,129.46551032740547,117.69591847945951,130.99105522241572,136.6229236762387
workflow2,Q1,workflow2_Q1_q0434,1.1,greedy,66.27187778544405,1489.211938316076,72.89906556398846,66.27187778544405,70.76376763039893,68.53441405545593
workflow2,Q1,workflow2_Q1_q0435,1.1,greedy,84.932737996408,1731.481606348082,93.4260117960488,84.932737996408,93.89216958849882,93.99343217117342
