workflow,quality_level,query_id,budget_factor,budget_baseline,baseline_p90_max,sla_sec_old,sla_sec_new,p90_greedy,p90_murakkab_profile,p90_single_cloud
workflow2,Q2,workflow2_Q2_q0803,1.0,murakkab_profile,601.7906951586386,1719.932165131061,601.7906951586386,570.7139913991068,601.7906951586386,536.4316374577875
workflow2,Q2,workflow2_Q2_q0804,1.0,murakkab_profile,15281.27123620791,19833.571296314665,15281.27123620791,14580.376926158071,15281.27123620791,13715.070019658593
workflow2,Q2,workflow2_Q2_q0805,1.0,murakkab_profile,18550.781649444205,22729.648348484276,18550.781649444205,17742.00285233563,18550.781649444205,16588.09635696505
workflow2,Q2,workflow2_Q2_q0806,1.0,murakkab_profile,10708.006888612832,15672.255139718263,10708.006888612832,10159.642752429962,10708.006888612832,9673.358053284559
workflow2,Q2,workflow2_Q2_q0807,1.0,murakkab_profile,11813.341843793605,15827.555753559129,11813.341843793605,11265.052778685907,11813.341843793605,10627.214707204941
workflow2,Q2,workflow2_Q2_q0808,1.0,murakkab_profile,10827.934222861108,12908.328137086408,10827.934222861108,10384.866133546822,10827.934222861108,9656.793344545416
workflow2,Q2,workflow2_Q2_q0809,1.0,murakkab_profile,4505.687725384215,8639.716037243974,4505.687725384215,4221.883798387022,4505.687725384215,4151.913229192226
workflow2,Q2,workflow2_Q2_q0810,1.0,murakkab_profile,2586.452782120462,4556.449822532017,2586.452782120462,2453.1883505282085,2586.452782120462,2357.7535953787437
workflow2,Q2,workflow2_Q2_q0811,1.0,murakkab_profile,8456.775853696598,14144.21185132152,8456.775853696598,7970.633805312319,8456.775853696598,7742.503861403812
workflow2,Q2,workflow2_Q2_q0812,1.0,murakkab_profile,943.3675830695776,2263.8512384306414,943.3675830695776,893.9477102140743,943.3675830695776,860.1462630431627
workflow2,Q2,workflow2_Q2_q0813,1.0,murakkab_profile,16365.821918105636,19442.65083294198,16365.821918105636,15678.192841372142,16365.821918105636,14602.606146003727
workflow2,Q2,workflow2_Q2_q0814,1.0,murakkab_profile,8066.595707948731,10548.92066538422,8066.595707948731,7709.912725038915,8066.595707948731,7227.675757503268
workflow2,Q2,workflow2_Q2_q0815,1.0,murakkab_profile,7064.426815212775,10413.23146074536,7064.426815212775,6712.287861455601,7064.426815212775,6376.389055890307
workflow2,Q2,workflow2_Q2_q0816,1.0,murakkab_profile,5808.083704445207,8483.200622804297,5808.083704445207,5523.447942747252,5808.083704445207,5232.719935273622
workflow2,Q2,workflow2_Q2_q0817,1.0,murakkab_profile,14748.44525121805,22634.666968306403,14748.44525121805,13944.192932450724,14748.44525121805,13400.118029631381
workflow2,Q2,workflow2_Q2_q0818,1.0,murakkab_profile,3209.884853658183,5128.057429731946,3209.884853658183,3053.461535816365,3209.884853658183,2905.817146637174
workflow2,Q2,workflow2_Q2_q0819,1.0,murakkab_profile,2956.24168311011,4607.7948079384905,2956.24168311011,2817.8564869030815,2956.24168311011,2645.976638861737
workflow2,Q2,workflow2_Q2_q0820,1.0,murakkab_profile,3090.0994418484206,4921.234933797057,3090.0994418484206,2941.5043620024435,3090.0994418484206,2794.7510930957906
workflow2,Q2,workflow2_Q2_q0821,1.0,murakkab_profile,10486.425647191114,15785.14087584086,10486.425647191114,9933.387050480527,10486.425647191114,9516.391852214394
workflow2,Q2,workflow2_Q2_q0822,1.0,murakkab_profile,16605.548962836554,23131.401191184792,16605.548962836554,15781.353634228475,16605.548962836554,14992.699299342692
workflow2,Q2,workflow2_Q2_q0823,1.0,murakkab_profile,6011.806080529839,6462.548592558267,6011.806080529839,5809.459070135094,6011.806080529839,5306.793051069615
workflow2,Q2,workflow2_Q2_q0824,1.0,murakkab_profile,14105.774614012082,21230.137770477697,14105.774614012082,13355.561962489135,14105.774614012082,12808.162631659594
workflow2,Q2,workflow2_Q2_q0825,1.0,murakkab_profile,5456.346400663805,7413.233806990891,5456.346400663805,5215.318490723996,5456.346400663805,4885.795236338268
workflow2,Q2,workflow2_Q2_q0826,1.0,murakkab_profile,10190.702857145407,15550.946589841176,10190.702857145407,9646.621797554197,10190.702857145407,9234.47868246473
workflow2,Q2,workflow2_Q2_q0827,1.0,murakkab_profile,1007.8608532189451,2165.955154279658,1007.8608532189451,957.4946824231877,1007.8608532189451,914.2925117573487
workflow2,Q2,workflow2_Q2_q0828,1.0,murakkab_profile,7573.797999935985,12195.97881074819,7573.797999935985,7150.847709569383,7573.797999935985,6874.699206568212
workflow2,Q2,workflow2_Q2_q0829,1.0,murakkab_profile,10542.604049174824,15697.931061906784,10542.604049174824,9992.785901171143,10542.604049174824,9535.196483672054
workflow2,Q2,workflow2_Q2_q0830,1.0,murakkab_profile,9743.495864600505,13092.110770766456,9743.495864600505,9289.383005306667,9743.495864600505,8757.781630973528
workflow2,Q2,workflow2_Q2_q0831,1.0,murakkab_profile,5678.945655981868,6514.5594589475895,5678.945655981868,5469.538822523652,5678.945655981868,5018.389152127692
workflow2,Q2,workflow2_Q2_q0832,1.0,murakkab_profile,18923.38156401479,19530.67300050592,18923.38156401479,18235.10536726904,18923.38156401479,16737.644578760628
workflow2,Q2,workflow2_Q2_q0833,1.0,murakkab_profile,18134.37922674488,22651.91322990148,18134.37922674488,17330.84530264896,18134.37922674488,16244.389979760655
workflow2,Q2,workflow2_Q2_q0834,1.0,murakkab_profile,7907.628039504517,11392.5747627182,7907.628039504517,7520.753116008559,7907.628039504517,7132.39459708335
workflow2,Q2,workflow2_Q2_q0835,1.0,murakkab_profile,11055.635093429848,15286.934887342988,11055.635093429848,10525.785474232638,11055.635093429848,9952.423888205347
workflow2,Q2,workflow2_Q2_q0836,1.0,murakkab_profile,18312.70288470427,18691.44198789721,18312.70288470427,17655.199261810114,18312.70288470427,16192.238344972107
workflow2,Q2,workflow2_Q2_q0837,1.0,murakkab_profile,3866.962716430493,6595.073684392164,3866.962716430493,3654.5595455824096,3866.962716430493,3517.240174797429
workflow2,Q2,workflow2_Q2_q0838,1.0,murakkab_profile,14000.978499210058,20322.96084137369,14000.978499210058,13283.278788210944,14000.978499210058,12676.696722970171
workflow2,Q2,workflow2_Q2_q0839,1.0,murakkab_profile,5621.449296859772,7448.147249863761,5621.449296859772,5379.775276238611,5621.449296859772,5023.8588987765625
workflow2,Q2,workflow2_Q2_q0840,1.0,murakkab_profile,11932.753635549054,18370.095501663563,11932.753635549054,11286.321880420794,11932.753635549054,10855.860895475264
workflow2,Q2,workflow2_Q2_q0841,1.0,murakkab_profile,1802.9146114470298,3743.7747353648497,1802.9146114470298,1700.0949322102838,1802.9146114470298,1652.2611968535425
workflow2,Q2,workflow2_Q2_q0842,1.0,murakkab_profile,4969.177882589758,7628.533589786352,4969.177882589758,4720.144508431949,4969.177882589758,4494.7031650970175
workflow2,Q2,workflow2_Q2_q0843,1.0,murakkab_profile,11512.383207419894,13032.615674265897,11512.383207419894,11060.962001350814,11512.383207419894,10235.574569404342
workflow2,Q2,workflow2_Q2_q0844,1.0,murakkab_profile,8897.741033366518,12840.945761988143,8897.741033366518,8457.575417365902,8897.741033366518,8047.550175381098
workflow2,Q2,workflow2_Q2_q0845,1.0,murakkab_profile,14213.444745601199,20014.02679693381,14213.444745601199,13506.273914538837,14213.444745601199,12832.151793216326
workflow2,Q2,workflow2_Q2_q0846,1.0,murakkab_profile,18049.349981401585,23224.658312953165,18049.349981401585,17223.648339497722,18049.349981401585,16202.04568924657
workflow2,Q2,workflow2_Q2_q0847,1.0,murakkab_profile,2873.0484854202177,3636.051804796989,2873.0484854202177,2772.079833413021,2873.0484854202177,2544.9828834715295
workflow2,Q2,workflow2_Q2_q0848,1.0,murakkab_profile,4727.270766189596,7253.944588998929,4727.270766189596,4494.722693248385,4727.270766189596,4266.015069169262
workflow2,Q2,workflow2_Q2_q0849,1.0,murakkab_profile,5775.53111195035,9153.712959580813,5775.53111195035,5469.779995232093,5775.53111195035,5227.975399175041
workflow2,Q2,workflow2_Q2_q0850,1.0,murakkab_profile,10258.849277493939,11827.185493705178,10258.849277493939,9855.811341216078,10258.849277493939,9115.957326036847
workflow2,Q2,workflow2_Q2_q0851,1.0,murakkab_profile,7923.471512197873,12157.542055021911,7923.471512197873,7508.302662729109,7923.471512197873,7179.799678137576
workflow2,Q2,workflow2_Q2_q0852,1.0,murakkab_profile,17322.916036455994,20141.042509070085,17322.916036455994,16606.8385714066,17322.916036455994,15433.778695244997
workflow2,Q2,workflow2_Q2_q0853,1.0,murakkab_profile,11991.439493837719,18253.930075823853,11991.439493837719,11347.718163193635,11991.439493837719,10879.667706613624
workflow2,Q2,workflow2_Q2_q0854,1.0,murakkab_profile,728.9581508260878,1688.9228214698585,728.9581508260878,696.5334482819308,728.9581508260878,650.1848995651108
workflow2,Q2,workflow2_Q2_q0855,1.0,murakkab_profile,7982.265532654071,11300.58702709142,7982.265532654071,7598.349952298158,7982.265532654071,7197.235215086228
workflow2,Q2,workflow2_Q2_q0856,1.0,murakkab_profile,10542.279544544888,14893.684136465865,10542.279544544888,10026.183344612959,10542.279544544888,9520.603235929715
workflow2,Q2,workflow2_Q2_q0857,1.0,murakkab_profile,8736.683105484135,11419.007354975409,8736.683105484135,8349.293840091857,8736.683105484135,7831.092879891019
workflow2,Q2,workflow2_Q2_q0858,1.0,murakkab_profile,2208.371104146031,4152.464184410389,2208.371104146031,2088.675935174085,2208.371104146031,2001.8915755351422
workflow2,Q2,workflow2_Q2_q0859,1.0,murakkab_profile,6063.405113709248,10032.43764524897,6063.405113709248,5725.307085173287,6063.405113709248,5520.630882010082
workflow2,Q2,workflow2_Q2_q0860,1.0,murakkab_profile,6407.907713652277,10344.95072572643,6407.907713652277,6059.914980236719,6407.907713652277,5833.617067107107
workflow2,Q2,workflow2_Q2_q0861,1.0,murakkab_profile,4696.587938253746,5410.101925064108,4696.587938253746,4530.937764162452,4696.587938253746,4147.945713770424
workflow2,Q2,workflow2_Q2_q0862,1.0,murakkab_profile,10736.855751355757,17939.861728039166,10736.855751355757,10104.341533050258,10736.855751355757,9833.735159046782
workflow2,Q2,workflow2_Q2_q0863,1.0,murakkab_profile,4400.923317662066,8356.04608795969,4400.923317662066,4121.484119016511,4400.923317662066,4051.9126566916134
workflow2,Q2,workflow2_Q2_q0864,1.0,murakkab_profile,9813.480858209594,14252.718428615311,9813.480858209594,9319.661201723457,9813.480858209594,8867.033590425592
workflow2,Q2,workflow2_Q2_q0865,1.0,murakkab_profile,9081.13073307142,12638.388132697884,9081.13073307142,8650.10446462793,9081.13073307142,8167.858601638445
workflow2,Q2,workflow2_Q2_q0866,1.0,murakkab_profile,13560.176001486077,20608.92183115195,13560.176001486077,12832.875739746049,13560.176001486077,12309.683721172209
workflow2,Q2,workflow2_Q2_q0867,1.0,murakkab_profile,2272.5379032205497,3962.2820459954337,2272.5379032205497,2161.61095747873,2272.5379032205497,2056.5917281705547
workflow2,Q2,workflow2_Q2_q0868,1.0,murakkab_profile,2056.7530483270025,3791.456781377374,2056.7530483270025,1949.9377297249284,2056.7530483270025,1856.4794840263567
workflow2,Q2,workflow2_Q2_q0869,1.0,murakkab_profile,5940.63777379678,7891.494388629338,5940.63777379678,5683.064286986578,5940.63777379678,5326.212924211131
workflow2,Q2,workflow2_Q2_q0870,1.0,murakkab_profile,6885.8097059636975,10775.968645104966,6885.8097059636975,6519.244017840585,6885.8097059636975,6250.357606778311
workflow2,Q2,workflow2_Q2_q0871,1.0,murakkab_profile,5015.255662616374,7852.326264626525,5015.255662616374,4757.496189283564,5015.255662616374,4527.467087179556
workflow2,Q2,workflow2_Q2_q0872,1.0,murakkab_profile,9846.483642187932,18091.47214120279,9846.483642187932,9210.267163326213,9846.483642187932,9089.844152550937
workflow2,Q2,workflow2_Q2_q0873,1.0,murakkab_profile,3700.605943846505,6678.300751678082,3700.605943846505,3485.0368006939534,3700.605943846505,3378.666791487375
workflow2,Q2,workflow2_Q2_q0874,1.0,murakkab_profile,1912.9843342423744,3141.6386191005713,1912.9843342423744,1831.4806034362807,1912.9843342423744,1724.9235725008546
workflow2,Q2,workflow2_Q2_q0875,1.0,murakkab_profile,6825.953662220886,10392.19951051202,6825.953662220886,6471.578699940935,6825.953662220886,6182.496668057469
workflow2,Q2,workflow2_Q2_q0876,1.0,murakkab_profile,12072.71228396686,18316.072683063703,12072.71228396686,11427.812598413948,12072.71228396686,10963.656761430471
workflow2,Q2,workflow2_Q2_q0877,1.0,murakkab_profile,16254.29951315682,20016.908269849224,16254.29951315682,15548.623153287093,16254.29951315682,14527.459033205636
workflow2,Q2,workflow2_Q2_q0878,1.0,murakkab_profile,9686.81451637597,17433.85375095898,9686.81451637597,9076.288083933525,9686.81451637597,8937.530747797911
workflow2,Q2,workflow2_Q2_q0879,1.0,murakkab_profile,9142.630474157011,13567.36979075961,9142.630474157011,8673.82705714262,9142.630474157011,8265.96039277581
workflow2,Q2,workflow2_Q2_q0880,1.0,murakkab_profile,11597.350011045797,17232.150435595733,11597.350011045797,10996.048833471647,11597.350011045797,10511.40967206665
workflow2,Q2,workflow2_Q2_q0881,1.0,murakkab_profile,12466.692931073932,16288.94049472354,12466.692931073932,11896.242794807256,12466.692931073932,11186.63673180617
workflow2,Q2,workflow2_Q2_q0882,1.0,murakkab_profile,3998.0967230557785,6438.12029697741,3998.0967230557785,3795.5589548620856,3998.0967230557785,3617.5118716331517
workflow2,Q2,workflow2_Q2_q0883,1.0,murakkab_profile,11923.22009431307,13410.29832803568,11923.22009431307,11458.01334595106,11923.22009431307,10601.382786022632
workflow2,Q2,workflow2_Q2_q0884,1.0,murakkab_profile,14709.161221414506,18255.03255868681,14709.161221414506,14064.35374655813,14709.161221414506,13161.689950626718
workflow2,Q2,workflow2_Q2_q0885,1.0,murakkab_profile,6239.491562081189,8261.729465411485,6239.491562081189,5966.436922590164,6239.491562081189,5578.426129445923
workflow2,Q2,workflow2_Q2_q0886,1.0,murakkab_profile,10349.182458502903,15684.77924762766,10349.182458502903,9803.093688294528,10349.182458502903,9385.58710833924
workflow2,Q2,workflow2_Q2_q0887,1.0,murakkab_profile,9229.238566107157,11883.643441018005,9229.238566107157,8822.482333551727,9229.238566107157,8270.560319841145
workflow2,Q2,workflow2_Q2_q0888,1.0,murakkab_profile,7708.688932547334,12361.360018849931,7708.688932547334,7283.953455083734,7708.688932547334,7010.096069404426
workflow2,Q2,workflow2_Q2_q0889,1.0,murakkab_profile,1593.8689302752382,3257.997840086563,1593.8689302752382,1508.961972788523,1593.8689302752382,1441.6709400903248
workflow2,Q2,workflow2_Q2_q0890,1.0,murakkab_profile,10525.370330539952,15954.594563252003,10525.370330539952,9967.624916053654,10525.370330539952,9556.17046016383
workflow2,Q2,workflow2_Q2_q0891,1.0,murakkab_profile,14820.978643975834,20350.212354589883,14820.978643975834,14103.158924921556,14820.978643975834,13350.1065625644
workflow2,Q2,workflow2_Q2_q0892,1.0,murakkab_profile,2579.696048453626,4390.150578581926,2579.696048453626,2452.653332441402,2579.696048453626,2322.302154508518
workflow2,Q2,workflow2_Q2_q0893,1.0,murakkab_profile,6453.521136826771,9341.187425432789,6453.521136826771,6141.703475128616,6453.521136826771,5817.530520525335
workflow2,Q2,workflow2_Q2_q0894,1.0,murakkab_profile,1335.320581513074,2345.9603686000605,1335.320581513074,1280.2532738945258,1335.320581513074,1181.5203121478169
workflow2,Q2,workflow2_Q2_q0895,1.0,murakkab_profile,808.5852553672199,1926.4830553187423,808.5852553672199,772.915225834024,808.5852553672199,726.8028467607189
workflow2,Q2,workflow2_Q2_q0896,1.0,murakkab_profile,14434.043818252208,23082.109461906883,14434.043818252208,13613.657506759571,14434.043818252208,13174.706815712312
workflow2,Q2,workflow2_Q2_q0897,1.0,murakkab_profile,7435.923324271627,12147.884892793643,7435.923324271627,7022.284661632257,7435.923324271627,6779.315798882253
workflow2,Q2,workflow2_Q2_q0898,1.0,murakkab_profile,6440.858266914362,9107.894854155607,6440.858266914362,6138.847954155067,6440.858266914362,5791.168245003
workflow2,Q2,workflow2_Q2_q0899,1.0,murakkab_profile,6292.212580357998,7330.82869904723,6292.212580357998,6056.108924416756,6292.212580357998,5586.882562521924
workflow2,Q2,workflow2_Q2_q0900,1.0,murakkab_profile,19906.935307152664,22869.54865032959,19906.935307152664,19095.874288886836,19906.935307152664,17754.74325798278
workflow2,Q2,workflow2_Q2_q0901,1.0,murakkab_profile,4408.976859147139,6832.224435148582,4408.976859147139,4190.179087646202,4408.976859147139,3980.3264898144366
workflow2,Q2,workflow2_Q2_q0902,1.0,murakkab_profile,11042.768856268516,17265.573062674783,11042.768856268516,10435.117078669813,11042.768856268516,10046.325423690943
workflow2,Q2,workflow2_Q2_q0903,1.0,murakkab_profile,4895.7671612075665,7526.5352782274595,4895.7671612075665,4648.156503036121,4895.7671612075665,4422.129146193745
workflow2,Q2,workflow2_Q2_q0904,1.0,murakkab_profile,2014.5406290602727,2826.8419847977484,2014.5406290602727,1942.8281767654578,2014.5406290602727,1785.5823453569126
workflow2,Q2,workflow2_Q2_q0905,1.0,murakkab_profile,13405.119447606146,16330.525115824614,13405.119447606146,12830.79666884573,13405.119447606146,11972.646914161127
workflow2,Q2,workflow2_Q2_q0906,1.0,murakkab_profile,253.58564199609268,1309.4381737955173,253.58564199609268,240.0177882555467,253.58564199609268,229.8128473955772
workflow2,Q2,workflow2_Q2_q0907,1.0,murakkab_profile,10409.040779743324,16164.632075004492,10409.040779743324,9841.956690984149,10409.040779743324,9452.444236435904
workflow2,Q2,workflow2_Q2_q0908,1.0,murakkab_profile,4595.366972870187,6790.923923639238,4595.366972870187,4379.753817534311,4595.366972870187,4133.297010513064
workflow2,Q2,workflow2_Q2_q0909,1.0,murakkab_profile,14542.794419941973,17715.025910043638,14542.794419941973,13925.768367807652,14542.794419941973,13010.763482112101
workflow2,Q2,workflow2_Q2_q0910,1.0,murakkab_profile,13940.258182063712,18236.099562822583,13940.258182063712,13299.326716380316,13940.258182063712,12507.435126670112
workflow2,Q2,workflow2_Q2_q0911,1.0,murakkab_profile,13164.946168644574,17230.289168202675,13164.946168644574,12560.144160613303,13164.946168644574,11823.19773404214
workflow2,Q2,workflow2_Q2_q0912,1.0,murakkab_profile,800.3249063202807,1813.0293579009965,800.3249063202807,764.3655517605488,800.3249063202807,721.6631671014687
workflow2,Q2,workflow2_Q2_q0913,1.0,murakkab_profile,10767.199780494924,16781.3920187799,10767.199780494924,10177.53724923233,10767.199780494924,9804.552189428858
workflow2,Q2,workflow2_Q2_q0914,1.0,murakkab_profile,14888.290163776739,23092.843824139825,14888.290163776739,14069.726939498541,14888.290163776739,13553.43722118196
workflow2,Q2,workflow2_Q2_q0915,1.0,murakkab_profile,5517.617824165433,6620.113933514888,5517.617824165433,5306.572282577087,5517.617824165433,4889.211708811053
workflow2,Q2,workflow2_Q2_q0916,1.0,murakkab_profile,4727.143630395125,7316.758296843673,4727.143630395125,4491.763050395857,4727.143630395125,4266.060311088091
workflow2,Q2,workflow2_Q2_q0917,1.0,murakkab_profile,14218.1636762494,19200.77780983156,14218.1636762494,13539.441503097467,14218.1636762494,12806.234038511686
workflow2,Q2,workflow2_Q2_q0918,1.0,murakkab_profile,3167.3832694859316,4808.084194618319,3167.3832694859316,3023.5328645530453,3167.3832694859316,2853.452806901577
workflow2,Q2,workflow2_Q2_q0919,1.0,murakkab_profile,13640.987819252525,15830.452165256054,13640.987819252525,13087.17483962808,13640.987819252525,12164.081251634438
workflow2,Q2,workflow2_Q2_q0920,1.0,murakkab_profile,19406.8521781237,17911.638767791497,19406.8521781237,18775.568226696934,19406.8521781237,17069.542320899287
workflow2,Q2,workflow2_Q2_q0921,1.0,murakkab_profile,722.3420917608067,2092.390924182265,722.3420917608067,675.7403954781622,722.3420917608067,672.7515259733568
workflow2,Q2,workflow2_Q2_q0922,1.0,murakkab_profile,13355.668138352765,13476.47839027566,13355.668138352765,12890.39604570715,13355.668138352765,11793.252167115927
workflow2,Q2,workflow2_Q2_q0923,1.0,murakkab_profile,7163.539912298943,13963.819207725985,7163.539912298943,6678.422826717561,7163.539912298943,6631.859990927006
workflow2,Q2,workflow2_Q2_q0924,1.0,murakkab_profile,5499.165823303574,7960.319408374275,5499.165823303574,5237.071974846038,5499.165823303574,4944.122747233086
workflow2,Q2,workflow2_Q2_q0925,1.0,murakkab_profile,13724.004192077762,20585.06930717839,13724.004192077762,12996.015898006588,13724.004192077762,12440.379548024232
workflow2,Q2,workflow2_Q2_q0926,1.0,murakkab_profile,3685.499419714228,4859.934189351285,3685.499419714228,3539.9545833060406,3685.499419714228,3279.5873282607517
workflow2,Q2,workflow2_Q2_q0927,1.0,murakkab_profile,5001.8111117705075,9299.076716025897,5001.8111117705075,4691.836138259671,5001.8111117705075,4596.8788457652145
workflow2,Q2,workflow2_Q2_q0928,1.0,murakkab_profile,16838.19347874436,19975.18752432212,16838.19347874436,16133.568773044159,16838.19347874436,15016.014883318008
workflow2,Q2,workflow2_Q2_q0929,1.0,murakkab_profile,4243.347543048624,5474.599105947954,4243.347543048624,4073.2940947165444,4243.347543048624,3758.240917471558
workflow2,Q2,workflow2_Q2_q0930,1.0,murakkab_profile,15564.31646206545,19373.71115518481,15564.31646206545,14880.108000960954,15564.31646206545,13938.250781601204
workflow2,Q2,workflow2_Q2_q0931,1.0,murakkab_profile,1857.6877743144366,3015.9079270689567,1857.6877743144366,1778.5845738608027,1857.6877743144366,1666.3324900344148
workflow2,Q2,workflow2_Q2_q0932,1.0,murakkab_profile,9553.098031728736,12054.396339132214,9553.098031728736,9139.880070717145,9553.098031728736,8550.600744899213
workflow2,Q2,workflow2_Q2_q0933,1.0,murakkab_profile,1762.6703863327589,2933.524142984744,1762.6703863327589,1688.2056520381275,1762.6703863327589,1566.2230148263611
workflow2,Q2,workflow2_Q2_q0934,1.0,murakkab_profile,10493.297689189152,16212.122352208062,10493.297689189152,9926.210785861016,10493.297689189152,9529.566906119102
workflow2,Q2,workflow2_Q2_q0935,1.0,murakkab_profile,19091.7889089948,18695.589713573736,19091.7889089948,18431.01523160398,19091.7889089948,16846.445012536515
workflow2,Q2,workflow2_Q2_q0936,1.0,murakkab_profile,14484.792681644974,20001.407898440673,14484.792681644974,13779.27987267937,14484.792681644974,13047.236344584204
workflow2,Q2,workflow2_Q2_q0937,1.0,murakkab_profile,17080.054851983885,22897.08558851991,17080.054851983885,16264.55803166835,17080.054851983885,15379.801162566879
workflow2,Q2,workflow2_Q2_q0938,1.0,murakkab_profile,10907.518660645128,16082.374464454842,10907.518660645128,10343.195556698103,10907.518660645128,9861.415321188906
workflow2,Q2,workflow2_Q2_q0939,1.0,murakkab_profile,10672.409619482385,18220.93286433561,10672.409619482385,10030.040398088428,10672.409619482385,9779.175515570314
workflow2,Q2,workflow2_Q2_q0940,1.0,murakkab_profile,10720.18651225477,12418.642300227975,10720.18651225477,10294.497325505361,10720.18651225477,9549.940823092802
workflow2,Q2,workflow2_Q2_q0941,1.0,murakkab_profile,15860.349062464844,21387.026722877887,15860.349062464844,15102.22103684226,15860.349062464844,14295.41553016363
workflow2,Q2,workflow2_Q2_q0942,1.0,murakkab_profile,14519.243837081498,15459.68158933846,14519.243837081498,13980.686221135331,14519.243837081498,12869.870378729593
workflow2,Q2,workflow2_Q2_q0943,1.0,murakkab_profile,13645.808837044004,20743.880563857732,13645.808837044004,12912.805478401368,13645.808837044004,12396.557753021292
workflow2,Q2,workflow2_Q2_q0944,1.0,murakkab_profile,4501.623828812812,6462.038372926386,4501.623828812812,4296.462942053164,4501.623828812812,4034.6506566195712
workflow2,Q2,workflow2_Q2_q0945,1.0,murakkab_profile,9954.026413031073,12219.862104793625,9954.026413031073,9539.425033032678,9954.026413031073,8892.925222652402
workflow2,Q2,workflow2_Q2_q0946,1.0,murakkab_profile,12616.30492351281,17356.154654022517,12616.30492351281,12008.74011220154,12616.30492351281,11367.145200670519
workflow2,Q2,workflow2_Q2_q0947,1.0,murakkab_profile,2645.43848741417,5740.77794442057,2645.43848741417,2466.9535959165296,2645.43848741417,2441.633345282832
workflow2,Q2,workflow2_Q2_q0948,1.0,murakkab_profile,3506.739733745718,5930.689354217584,3506.739733745718,3320.196355936615,3506.739733745718,3177.2951417657646
workflow2,Q2,workflow2_Q2_q0949,1.0,murakkab_profile,20757.70652523714,22826.13884894883,20757.70652523714,19949.012110100583,20757.70652523714,18447.31835283089
workflow2,Q2,workflow2_Q2_q0950,1.0,murakkab_profile,6201.939342053168,10850.79121438544,6201.939342053168,5831.776707433928,6201.939342053168,5692.975378756689
workflow2,Q2,workflow2_Q2_q0951,1.0,murakkab_profile,3540.2853239686283,5280.076228354696,3540.2853239686283,3379.1181524121494,3540.2853239686283,3187.8100022281506
workflow2,Q2,workflow2_Q2_q0952,1.0,murakkab_profile,7616.0653040703955,8577.803835285456,7616.0653040703955,7335.670267883468,7616.0653040703955,6743.925072738112
workflow2,Q2,workflow2_Q2_q0953,1.0,murakkab_profile,7029.488592760061,10030.27949126207,7029.488592760061,6694.833451150441,7029.488592760061,6328.7299661304005
workflow2,Q2,workflow2_Q2_q0954,1.0,murakkab_profile,8165.487775236657,15004.11827624253,8165.487775236657,7648.061589619606,8165.487775236657,7533.94819467397
workflow2,Q2,workflow2_Q2_q0955,1.0,murakkab_profile,16208.336509545708,21613.512534105797,16208.336509545708,15443.595338874506,16208.336509545708,14593.707273480833
workflow2,Q2,workflow2_Q2_q0956,1.0,murakkab_profile,17673.88594485305,23014.49220805716,17673.88594485305,16858.45310022446,17673.88594485305,15870.968549284822
workflow2,Q2,workflow2_Q2_q0957,1.0,murakkab_profile,12090.220815166598,15634.65970074473,12090.220815166598,11541.940663364632,12090.220815166598,10847.112500478883
workflow2,Q2,workflow2_Q2_q0958,1.0,murakkab_profile,12879.824531814547,16697.33910371906,12879.824531814547,12297.971064915182,12879.824531814547,11557.290036956
workflow2,Q2,workflow2_Q2_q0959,1.0,murakkab_profile,6591.386745638308,8365.488498018884,6591.386745638308,6315.086184946539,6591.386745638308,5877.4696757965685
workflow2,Q2,workflow2_Q2_q0960,1.0,murakkab_profile,15023.296304725778,20162.27538860636,15023.296304725778,14307.286322124433,15023.296304725778,13529.653616956033
workflow2,Q2,workflow2_Q2_q0961,1.0,murakkab_profile,3238.8599465721727,6073.01301408247,3238.8599465721727,3045.2585662656793,3238.8599465721727,2978.6850314254602
workflow2,Q2,workflow2_Q2_q0962,1.0,murakkab_profile,1970.9909493882458,3617.757178541138,1970.9909493882458,1871.462230993941,1970.9909493882458,1793.444936196033
workflow2,Q2,workflow2_Q2_q0963,1.0,murakkab_profile,16545.086160133,22720.655625786883,16545.086160133,15736.308831528719,16545.086160133,14925.01230154895
workflow2,Q2,workflow2_Q2_q0964,1.0,murakkab_profile,15119.321729719939,20316.09195175566,15119.321729719939,14398.58423585162,15119.321729719939,13611.681336480959
workflow2,Q2,workflow2_Q2_q0965,1.0,murakkab_profile,4993.8984335475,7964.776007249577,4993.8984335475,4728.951493820815,4993.8984335475,4538.199543122464
workflow2,Q2,workflow2_Q2_q0966,1.0,murakkab_profile,14939.059908297275,16151.899491530989,14939.059908297275,14375.360865150842,14939.059908297275,13246.220846187682
workflow2,Q2,workflow2_Q2_q0967,1.0,murakkab_profile,7762.658071168751,11564.950033135972,7762.658071168751,7367.945117707764,7762.658071168751,7018.656939176225
workflow2,Q2,workflow2_Q2_q0968,1.0,murakkab_profile,5341.086579996957,8394.114714724668,5341.086579996957,5063.939080787438,5341.086579996957,4827.9452966388035
workflow2,Q2,workflow2_Q2_q0969,1.0,murakkab_profile,4562.69743350254,7592.99989541924,4562.69743350254,4315.14897413537,4562.69743350254,4160.230015293936
workflow2,Q2,workflow2_Q2_q0970,1.0,murakkab_profile,2677.07940900902,4271.068796610506,2677.07940900902,2551.363322895396,2677.07940900902,2391.088433497411
