workflow,quality_level,query_id,budget_factor,budget_baseline,baseline_p95_min,sla_sec_old,sla_sec_new,p95_greedy,p95_murakkab_profile,p95_single_cloud
workflow1,Q1,workflow1_Q1_q0040,1.0,greedy,1146.1407765256909,14049.657210368052,1146.1407765256909,1146.1407765256909,1422.350783220375,1972.3794650438767
workflow1,Q1,workflow1_Q1_q0041,1.0,greedy,1974.8510879427124,29881.486854719333,1974.8510879427124,1974.8510879427124,2625.868980360008,3911.5920418541054
workflow1,Q1,workflow1_Q1_q0042,1.0,greedy,2137.8032923473424,23792.18043811417,2137.8032923473424,2137.8032923473424,2616.93587711505,3549.372704720414
workflow1,Q1,workflow1_Q1_q0043,1.0,greedy,1559.2970708543623,17589.449706716554,1559.2970708543623,1559.2970708543623,1907.8323754193416,2581.845949654843
workflow1,Q1,workflow1_Q1_q0044,1.0,greedy,600.5477726123997,10058.37999253565,600.5477726123997,600.5477726123997,804.8014082832254,1202.6630988127763
workflow1,Q1,workflow1_Q1_q0045,1.0,greedy,2699.7358186196307,28053.559941548145,2699.7358186196307,2699.7358186196307,3259.280177735623,4353.031951263875
workflow1,Q1,workflow1_Q1_q0046,1.0,greedy,636.301409893655,8605.623488187537,636.301409893655,636.301409893655,799.4172157500883,1112.0502292004603
workflow1,Q1,workflow1_Q1_q0047,1.0,greedy,896.4680415223157,11257.220108041003,896.4680415223157,896.4680415223157,1116.4300775832378,1540.8286166288883
workflow1,Q1,workflow1_Q1_q0048,1.0,greedy,2052.4771636619967,28408.14237737508,2052.4771636619967,2052.4771636619967,2658.1613475162485,3866.637708228047
workflow1,Q1,workflow1_Q1_q0049,1.0,greedy,1154.436615915855,17257.004668385995,1154.436615915855,1154.436615915855,1515.7502480864875,2246.657646889478
workflow1,Q1,workflow1_Q1_q0050,1.0,greedy,1693.628596243418,23508.785989798995,1693.628596243418,1693.628596243418,2188.907877562122,3180.5448749606016
workflow1,Q1,workflow1_Q1_q0051,1.0,greedy,1457.1434342650427,19055.263542119777,1457.1434342650427,1457.1434342650427,1846.361967830129,2623.56004327156
workflow1,Q1,workflow1_Q1_q0052,1.0,greedy,1590.1362584053024,20897.35083911699,1590.1362584053024,1590.1362584053024,2025.625918590562,2875.614453685429
workflow1,Q1,workflow1_Q1_q0053,1.0,greedy,784.7947084547244,10494.479871288606,784.7947084547244,784.7947084547244,988.653923983388,1378.2280081082488
workflow1,Q1,workflow1_Q1_q0054,1.0,greedy,693.8525573352207,8789.99391471461,693.8525573352207,693.8525573352207,856.0824080824879,1175.199923153721
workflow1,Q1,workflow1_Q1_q0055,1.0,greedy,756.3267984577061,11173.470144509722,756.3267984577061,756.3267984577061,979.0752453829956,1408.3985585920746
workflow1,Q1,workflow1_Q1_q0056,1.0,greedy,345.65518064783083,6265.184035899119,345.65518064783083,345.65518064783083,461.3416163882656,681.4457320162885
workflow1,Q1,workflow1_Q1_q0057,1.0,greedy,2443.09365591047,27387.104680974506,2443.09365591047,2443.09365591047,2998.5961743619155,4086.9525223424457
workflow1,Q1,workflow1_Q1_q0058,1.0,greedy,919.3435579057364,10020.361392754852,919.3435579057364,919.3435579057364,1101.9256949137005,1455.3598756234594
