workflow,quality_level,query_id,budget_factor,baseline_aggregation,budget_baseline,baseline_p95_selected,baseline_p95_min,baseline_p95_max,sla_sec_old,sla_sec_new,p95_single_cloud,p95_greedy,p95_dpgm,p95_mtgp
workflow1,Q1,workflow1_Q1_q0010,1.0,min,dpgm,4862.170811103406,4862.170811103406,5281.9643088104,8388.332205033703,4862.170811103406,5215.402573662512,5281.9643088104,4862.170811103406,5249.718614148015
workflow1,Q1,workflow1_Q1_q0011,1.0,min,dpgm,977.6065745844921,977.6065745844921,1056.0818680946297,1918.6724401658337,977.6065745844921,1023.8068872112209,1056.0818680946297,977.6065745844921,1051.1073873555179
workflow1,Q1,workflow1_Q1_q0012,1.0,min,dpgm,1238.6046288773466,1238.6046288773466,1317.6412200989143,2200.191011300164,1238.6046288773466,1290.3580837881107,1317.6412200989143,1238.6046288773466,1310.9435316886675
workflow1,Q1,workflow1_Q1_q0013,1.0,min,dpgm,3280.444651822198,3280.444651822198,3549.8554377200517,5481.081631258759,3280.444651822198,3505.1357877309583,3549.8554377200517,3280.444651822198,3529.5402305753155
workflow1,Q1,workflow1_Q1_q0014,1.0,min,dpgm,7361.8992118294545,7361.8992118294545,7927.22642760252,13732.371416634564,7361.8992118294545,7814.974711946437,7927.22642760252,7361.8992118294545,7883.647544240486
workflow1,Q1,workflow1_Q1_q0015,1.0,min,dpgm,4601.834132041697,4601.834132041697,4971.668262854946,8563.126985183313,4601.834132041697,4914.79553694906,4971.668262854946,4601.834132041697,4941.491384448486
workflow1,Q1,workflow1_Q1_q0016,1.0,min,dpgm,7069.012840667467,7069.012840667467,7640.4316066693955,12105.220798043993,7069.012840667467,7639.715361493004,7640.4316066693955,7069.012840667467,7595.0236506510955
workflow1,Q1,workflow1_Q1_q0017,1.0,min,dpgm,6143.374369061565,6143.374369061565,6656.287675298976,10086.65217560929,6143.374369061565,6519.559030459741,6656.287675298976,6143.374369061565,6617.252329652979
workflow1,Q1,workflow1_Q1_q0018,1.0,min,dpgm,3664.950865839136,3664.950865839136,3930.2840092415827,6329.209127886918,3664.950865839136,3876.5288476007845,3930.2840092415827,3664.950865839136,3907.438140179246
workflow1,Q1,workflow1_Q1_q0019,1.0,min,dpgm,6063.5971700075115,6063.5971700075115,6460.537485832578,11783.983301319671,6063.5971700075115,6449.677030991114,6460.537485832578,6063.5971700075115,6422.369530823435
workflow1,Q1,workflow1_Q1_q0020,1.0,min,single_cloud,344.875985368677,344.875985368677,372.19812087084375,566.2003249557525,344.875985368677,344.875985368677,372.19812087084375,345.101486958026,371.0097425122848
workflow1,Q1,workflow1_Q1_q0021,1.0,min,dpgm,1006.228868188359,1006.228868188359,1086.1608105606538,1593.5281967416804,1006.228868188359,1056.6732458664637,1086.1608105606538,1006.228868188359,1080.4881307428475
workflow1,Q1,workflow1_Q1_q0022,1.0,min,dpgm,6339.57213606714,6339.57213606714,6819.272619614447,10885.464362312146,6339.57213606714,6798.846456422143,6819.272619614447,6339.57213606714,6777.065386539426
workflow1,Q1,workflow1_Q1_q0023,1.0,min,dpgm,6146.0051096571815,6146.0051096571815,6646.734351576132,9400.306732993558,6146.0051096571815,6442.013569464903,6646.734351576132,6146.0051096571815,6606.584362275721
workflow1,Q1,workflow1_Q1_q0024,1.0,min,dpgm,1901.2267699545555,1901.2267699545555,2066.2850128018795,3200.2424998702836,1901.2267699545555,2017.1898822728513,2066.2850128018795,1901.2267699545555,2055.3795882167788
workflow1,Q1,workflow1_Q1_q0025,1.0,min,dpgm,4102.310849762694,4102.310849762694,4416.3513597918045,6866.034161278477,4102.310849762694,4383.364076760264,4416.3513597918045,4102.310849762694,4390.554348380869
workflow1,Q1,workflow1_Q1_q0026,1.0,min,dpgm,4642.990585913376,4642.990585913376,5047.033323722556,7911.102656529005,4642.990585913376,4983.126215742235,5047.033323722556,4642.990585913376,5017.998889507869
workflow1,Q1,workflow1_Q1_q0027,1.0,min,dpgm,6596.506447901491,6596.506447901491,7184.602579747132,11297.333610706091,6596.506447901491,7070.358343642473,7184.602579747132,6596.506447901491,7139.257249654867
workflow1,Q1,workflow1_Q1_q0028,1.0,min,dpgm,4651.728248776492,4651.728248776492,5040.497294558416,8200.146514601704,4651.728248776492,4977.829208473956,5040.497294558416,4651.728248776492,5012.21905021806
workflow1,Q1,workflow1_Q1_q0029,1.0,min,dpgm,3220.8940195160662,3220.8940195160662,3497.1832735182197,7191.023767407889,3220.8940195160662,3463.171134492666,3497.1832735182197,3220.8940195160662,3475.1240093550155
workflow1,Q1,workflow1_Q1_q0030,1.0,min,dpgm,2965.6093496022054,2965.6093496022054,3173.500467289625,5227.011373252905,2965.6093496022054,3138.46873301317,3173.500467289625,2965.6093496022054,3153.1659631307566
workflow1,Q1,workflow1_Q1_q0031,1.0,min,dpgm,3356.3574356317813,3356.3574356317813,3595.2058723194605,5771.268680968097,3356.3574356317813,3552.245924583965,3595.2058723194605,3356.3574356317813,3574.050940094328
workflow1,Q1,workflow1_Q1_q0032,1.0,min,dpgm,5049.089422823175,5049.089422823175,5445.788938052215,9010.293633259984,5049.089422823175,5334.125660364612,5445.788938052215,5049.089422823175,5413.5568123992025
workflow1,Q1,workflow1_Q1_q0033,1.0,min,dpgm,6548.401248916293,6548.401248916293,7102.623825518994,10808.859526401406,6548.401248916293,7054.774946892464,7102.623825518994,6548.401248916293,7062.821646315801
workflow1,Q1,workflow1_Q1_q0034,1.0,min,dpgm,3543.1512198910737,3543.1512198910737,3818.0273879052793,6198.778163348963,3543.1512198910737,3759.359840015805,3818.0273879052793,3543.1512198910737,3796.54265533769
workflow1,Q1,workflow1_Q1_q0035,1.0,min,dpgm,1998.0669827930021,1998.0669827930021,2176.121985025331,3211.471796407337,1998.0669827930021,2134.3017206351706,2176.121985025331,1998.0669827930021,2163.7862482206156
workflow1,Q1,workflow1_Q1_q0036,1.0,min,dpgm,1946.7439452842711,1946.7439452842711,2112.1415695012042,3561.2710284266645,1946.7439452842711,2060.470982071253,2112.1415695012042,1946.7439452842711,2100.07910584057
workflow1,Q1,workflow1_Q1_q0037,1.0,min,dpgm,5742.145641296565,5742.145641296565,6190.870092481798,11816.090462773363,5742.145641296565,6054.019341151849,6190.870092481798,5742.145641296565,6148.540488955794
workflow1,Q1,workflow1_Q1_q0038,1.0,min,dpgm,6271.530601543071,6271.530601543071,6747.0565530062595,10458.646962828903,6271.530601543071,6697.277571916309,6747.0565530062595,6271.530601543071,6703.395011122387
workflow1,Q1,workflow1_Q1_q0039,1.0,min,dpgm,979.5117311802228,979.5117311802228,1053.1813881613396,1509.8293708500055,979.5117311802228,1022.9626158814895,1053.1813881613396,979.5117311802228,1048.0181416497405
workflow1,Q1,workflow1_Q1_q0040,1.0,min,dpgm,701.164760887367,701.164760887367,754.4868328999306,1013.993741481106,701.164760887367,723.8287483438745,754.4868328999306,701.164760887367,750.7863656630999
workflow1,Q1,workflow1_Q1_q0041,1.0,min,dpgm,4579.221353650289,4579.221353650289,4920.146581833012,6846.782888801319,4579.221353650289,4910.563819503688,4920.146581833012,4579.221353650289,4890.436667808802
workflow1,Q1,workflow1_Q1_q0042,1.0,min,dpgm,1274.1377237951256,1274.1377237951256,1367.7734340773306,2212.4761459518218,1274.1377237951256,1337.9889337783102,1367.7734340773306,1274.1377237951256,1361.1145821573598
