workflow,quality_level,query_id,budget_factor,best_baseline,baseline_p90_min,sla_sec_old,sla_sec_new,p90_greedy,p90_logical_optimal,p90_single_cloud
workflow1,Q1,workflow1_Q1_q0024,1.25,greedy,77.78812180839178,86.68615269767052,97.23515226048973,77.78812180839178,100.32611876637228,84.33430091895805
workflow1,Q1,workflow1_Q1_q0025,1.25,single_cloud,52.85884623310222,58.14473085641245,66.07355779137778,53.624250986120735,69.95078565734597,52.85884623310222
workflow1,Q1,workflow1_Q1_q0026,1.25,greedy,68.84736847416038,76.76371540874848,86.05921059270047,68.84736847416038,90.10248981703093,75.32741077374853
workflow1,Q1,workflow1_Q1_q0027,1.25,greedy,82.63620605535944,92.15062101084428,103.2952575691993,82.63620605535944,109.81805291109161,92.27651840560797
workflow1,Q1,workflow1_Q1_q0028,1.25,greedy,68.9791201488755,77.01039359239346,86.22390018609437,68.9791201488755,89.25253472707412,73.16968148439982
workflow1,Q1,workflow1_Q1_q0029,1.25,greedy,75.5136114967543,84.23101192191665,94.39201437094286,75.5136114967543,98.26072631426443,81.65111751452328
workflow1,Q1,workflow1_Q1_q0030,1.25,greedy,71.05043973088264,79.07233810953792,88.81304966360331,71.05043973088264,96.71524078354985,83.6773788887802
workflow1,Q1,workflow1_Q1_q0031,1.25,greedy,94.2217829206015,104.8742582364353,117.77722865075188,94.2217829206015,119.4384526817235,102.49659669260694
workflow1,Q1,workflow1_Q1_q0032,1.25,greedy,72.6837002195946,81.11726871068757,90.85462527449324,72.6837002195946,94.55679519198789,77.9762662542733
workflow1,Q1,workflow1_Q1_q0033,1.25,greedy,58.14902229525287,64.80031765885109,72.68627786906609,58.14902229525287,81.57957702873303,69.35849420496129
workflow1,Q1,workflow1_Q1_q0034,1.25,greedy,103.34251119432938,114.9311591221214,129.17813899291173,103.34251119432938,139.10931479393088,121.74509031617904
workflow1,Q1,workflow1_Q1_q0035,1.25,single_cloud,41.94831866052978,46.14315052658276,52.43539832566222,42.971195981251526,56.585296474723066,41.94831866052978
workflow1,Q1,workflow1_Q1_q0036,1.25,single_cloud,47.889631542081666,52.678594696289835,59.862039427602085,50.262005178346755,65.10669631095895,47.889631542081666
workflow1,Q1,workflow1_Q1_q0037,1.25,single_cloud,39.574818700354406,43.53230057038985,49.468523375443006,41.70693232577838,54.46203716656253,39.574818700354406
workflow1,Q1,workflow1_Q1_q0038,1.25,greedy,80.39080784266355,89.58479357664476,100.48850980332944,80.39080784266355,102.42429148053576,86.42811106229368
workflow1,Q1,workflow1_Q1_q0039,1.25,greedy,70.567562632165,78.81344935177263,88.20945329020624,70.567562632165,90.18071199240212,73.19628277832372
workflow1,Q1,workflow1_Q1_q0040,1.25,greedy,87.68443846338683,97.59209060370394,109.60554807923353,87.68443846338683,113.06923116622922,97.03237278680406
workflow1,Q1,workflow1_Q1_q0041,1.25,greedy,89.36593501802281,99.5715148961908,111.70741877252851,89.36593501802281,116.78462963960445,99.07874334391708
workflow1,Q1,workflow1_Q1_q0042,1.25,greedy,57.62062476686597,64.43751004858743,72.02578095858246,57.62062476686597,75.33408158159055,60.072082595804886
workflow1,Q1,workflow1_Q1_q0043,1.25,greedy,85.2160511272934,94.77489971254757,106.52006390911674,85.2160511272934,112.95757981650978,98.42655395862124
workflow1,Q1,workflow1_Q1_q0044,1.25,greedy,87.99994684252125,97.9663331218814,109.99993355315156,87.99994684252125,114.07231427807005,98.02068644312361
workflow1,Q1,workflow1_Q1_q0045,1.25,greedy,45.53540712139806,50.96207588446074,56.919258901747575,45.53540712139806,61.80724501249001,48.868742105009595
workflow1,Q1,workflow1_Q1_q0046,1.25,greedy,68.94793196026592,77.09289944518943,86.1849149503324,68.94793196026592,90.40023357766965,72.65820984235772
workflow1,Q1,workflow1_Q1_q0047,1.25,greedy,63.5396967984625,71.10070703734253,79.42462099807813,63.5396967984625,83.30152140098036,66.09427394679064
workflow1,Q1,workflow1_Q1_q0048,1.25,single_cloud,42.710063685472235,46.98107005401946,53.38757960684029,43.12630705686045,56.683471309231436,42.710063685472235
workflow1,Q1,workflow1_Q1_q0049,1.25,single_cloud,47.91174758341116,52.70292234175229,59.889684479263956,49.5247668249916,64.17108287903471,47.91174758341116
workflow1,Q2,workflow1_Q2_q0000,1.25,greedy,40.59114081609969,44.65025489770966,50.73892602012461,40.59114081609969,46.22099554916872,40.80414020884873
workflow1,Q2,workflow1_Q2_q0001,1.25,greedy,86.40608768259868,95.04669645085856,108.00760960324835,86.40608768259868,99.90470902458557,101.31528341522517
workflow1,Q2,workflow1_Q2_q0002,1.25,single_cloud,33.91127431904133,37.30240175094547,42.389092898801664,38.0116070124677,42.853801871879824,33.91127431904133
workflow1,Q2,workflow1_Q2_q0003,1.25,greedy,81.25064524284485,89.37570976712935,101.56330655355606,81.25064524284485,94.31000342754706,95.61443728822368
workflow1,Q2,workflow1_Q2_q0004,1.25,greedy,82.335417265947,90.56895899254172,102.91927158243375,82.335417265947,96.14877315239333,99.39206122427184
workflow1,Q2,workflow1_Q2_q0005,1.25,greedy,80.86976223672984,88.95673846040283,101.0872027959123,80.86976223672984,93.25791775094292,93.47947907562292
workflow1,Q2,workflow1_Q2_q0006,1.25,greedy,64.60493313959132,71.06542645355046,80.75616642448915,64.60493313959132,74.75739038191804,74.61081433282367
workflow1,Q2,workflow1_Q2_q0007,1.25,greedy,82.90094511179294,91.19103962297224,103.62618138974116,82.90094511179294,94.80954228701175,94.7297787993716
workflow1,Q2,workflow1_Q2_q0008,1.25,single_cloud,29.7819986720895,32.76019853929845,37.22749834011188,33.45336683192018,37.834952745983216,29.7819986720895
workflow1,Q2,workflow1_Q2_q0009,1.25,greedy,41.43424676762698,45.57767144438968,51.792808459533724,41.43424676762698,47.509410727265696,41.848124172482734
workflow1,Q2,workflow1_Q2_q0010,1.25,single_cloud,34.923133210867874,38.415446531954665,43.653916513584846,35.57482725135317,40.881853463894146,34.923133210867874
workflow1,Q2,workflow1_Q2_q0011,1.25,greedy,61.75376845777908,67.929145303557,77.19221057222386,61.75376845777908,69.83581337213738,66.53733901510283
workflow1,Q2,workflow1_Q2_q0012,1.25,greedy,75.27286892638185,82.80015581902003,94.09108615797732,75.27286892638185,88.28265699976885,90.07657992112854
workflow1,Q2,workflow1_Q2_q0013,1.25,greedy,74.64854553597195,82.11340008956915,93.31068191996494,74.64854553597195,84.45270868057672,81.00893958015781
workflow1,Q2,workflow1_Q2_q0014,1.25,greedy,80.58996176736484,88.64895794410133,100.73745220920605,80.58996176736484,91.97880101353664,91.79529360444528
workflow1,Q2,workflow1_Q2_q0015,1.25,single_cloud,40.04999075951198,44.05498983546318,50.062488449389974,42.070956493621765,47.57235577391237,40.04999075951198
workflow1,Q2,workflow1_Q2_q0016,1.25,greedy,74.89064880958138,82.37971369053952,93.61331101197672,74.89064880958138,85.22633595430868,83.62470931260658
workflow1,Q2,workflow1_Q2_q0017,1.25,greedy,39.017882099976646,42.919670309974315,48.77235262497081,39.017882099976646,45.05097608475979,39.996696865349925
workflow1,Q2,workflow1_Q2_q0018,1.25,single_cloud,49.42998427666403,54.37298270433044,61.78748034583003,49.918494754318054,56.279057366268425,49.42998427666403
workflow1,Q2,workflow1_Q2_q0019,1.25,greedy,75.6711920819837,83.23831129018208,94.58899010247963,75.6711920819837,87.40413158924804,87.1516467232876
workflow1,Q2,workflow1_Q2_q0020,1.25,greedy,96.16741125108985,105.78415237619885,120.2092640638623,96.16741125108985,111.68254210230009,115.30468264694188
workflow1,Q2,workflow1_Q2_q0021,1.25,greedy,68.7616392805142,75.63780320856563,85.95204910064275,68.7616392805142,79.61921021393653,78.56573833525128
workflow1,Q2,workflow1_Q2_q0022,1.25,single_cloud,31.27096039341805,34.39805643275986,39.08870049177256,34.99428606132979,39.4895239665438,31.27096039341805
workflow1,Q2,workflow1_Q2_q0023,1.25,greedy,72.78101496722968,80.05911646395265,90.9762687090371,72.78101496722968,84.05834917046127,82.97449460508446
workflow1,Q2,workflow1_Q2_q0024,1.25,single_cloud,30.271705823718865,33.298876406090756,37.83963227964858,33.37297252903505,37.95720866076855,30.271705823718865
workflow1,Q2,workflow1_Q2_q0025,1.25,greedy,74.8630790646926,82.34938697116186,93.57884883086575,74.8630790646926,87.05349016659663,89.78909999935603
workflow1,Q2,workflow1_Q2_q0026,1.25,greedy,73.47934423012484,80.82727865313733,91.84918028765605,73.47934423012484,84.12710668419321,83.84458032311261
