run_id,feature,index,image_name,image_path,gcs_uri,image_size_bytes,width,height,upload_sec,start_utc,end_utc,execution_time_sec,success,detection_count,response_size_bytes,response_json_path,error_message
20260607_131224_6bf2d9f4,text,46,frame_046_idx11763.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_046_idx11763.jpg,gs://skyflow-ae/frames_sample/frame_046_idx11763.jpg,205091,3840,2160,0.000000,2026-06-07T13:17:13.843451+00:00,2026-06-07T13:17:16.394304+00:00,2.550850,1,2,5384,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0046_frame_046_idx11763.jpg.json,
20260607_131224_6bf2d9f4,text,47,frame_047_idx11850.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_047_idx11850.jpg,gs://skyflow-ae/frames_sample/frame_047_idx11850.jpg,230972,3840,2160,0.000000,2026-06-07T13:17:16.394907+00:00,2026-06-07T13:17:19.465406+00:00,3.070503,1,2,5384,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0047_frame_047_idx11850.jpg.json,
20260607_131224_6bf2d9f4,text,48,frame_048_idx11954.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_048_idx11954.jpg,gs://skyflow-ae/frames_sample/frame_048_idx11954.jpg,287642,3840,2160,0.000000,2026-06-07T13:17:19.465892+00:00,2026-06-07T13:17:22.482626+00:00,3.016740,1,2,5384,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0048_frame_048_idx11954.jpg.json,
20260607_131224_6bf2d9f4,text,49,frame_049_idx12130.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_049_idx12130.jpg,gs://skyflow-ae/frames_sample/frame_049_idx12130.jpg,227588,3840,2160,0.000000,2026-06-07T13:17:22.482996+00:00,2026-06-07T13:17:25.496713+00:00,3.013724,1,2,5384,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0049_frame_049_idx12130.jpg.json,
20260607_131224_6bf2d9f4,text,50,frame_050_idx12403.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_050_idx12403.jpg,gs://skyflow-ae/frames_sample/frame_050_idx12403.jpg,775926,3840,2160,0.000000,2026-06-07T13:17:25.497080+00:00,2026-06-07T13:17:28.846679+00:00,3.349601,1,2,5384,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0050_frame_050_idx12403.jpg.json,
20260607_131224_6bf2d9f4,text,51,frame_051_idx12449.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_051_idx12449.jpg,gs://skyflow-ae/frames_sample/frame_051_idx12449.jpg,744939,3840,2160,0.000000,2026-06-07T13:17:28.847717+00:00,2026-06-07T13:17:32.231173+00:00,3.383457,1,2,5384,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0051_frame_051_idx12449.jpg.json,
20260607_131224_6bf2d9f4,text,52,frame_052_idx12455.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_052_idx12455.jpg,gs://skyflow-ae/frames_sample/frame_052_idx12455.jpg,744019,3840,2160,0.000000,2026-06-07T13:17:32.231576+00:00,2026-06-07T13:17:36.126392+00:00,3.894828,1,2,5384,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0052_frame_052_idx12455.jpg.json,
20260607_131224_6bf2d9f4,text,53,frame_053_idx13746.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_053_idx13746.jpg,gs://skyflow-ae/frames_sample/frame_053_idx13746.jpg,181585,3840,2160,0.000000,2026-06-07T13:17:36.126786+00:00,2026-06-07T13:17:39.134364+00:00,3.007582,1,3,8659,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0053_frame_053_idx13746.jpg.json,
20260607_131224_6bf2d9f4,text,54,frame_054_idx13825.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_054_idx13825.jpg,gs://skyflow-ae/frames_sample/frame_054_idx13825.jpg,185675,3840,2160,0.000000,2026-06-07T13:17:39.135609+00:00,2026-06-07T13:17:43.616798+00:00,4.481185,1,2,5384,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0054_frame_054_idx13825.jpg.json,
20260607_131224_6bf2d9f4,text,55,frame_055_idx13848.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_055_idx13848.jpg,gs://skyflow-ae/frames_sample/frame_055_idx13848.jpg,169944,3840,2160,0.000000,2026-06-07T13:17:43.618135+00:00,2026-06-07T13:17:46.515897+00:00,2.897748,1,2,5384,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0055_frame_055_idx13848.jpg.json,
