run_id,feature,index,image_name,image_path,gcs_uri,image_size_bytes,width,height,upload_sec,start_utc,end_utc,execution_time_sec,success,detection_count,error_message
20260606_122418_bcaf80fe,label,79,frame_079_idx22981.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_079_idx22981.jpg,gs://skyflow-ae/frames_sample/frame_079_idx22981.jpg,594336,3840,2160,1.195015,2026-06-06T12:32:23.937973+00:00,2026-06-06T12:32:28.224815+00:00,4.286829,1,10,
20260606_122418_bcaf80fe,label,80,frame_080_idx23087.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_080_idx23087.jpg,gs://skyflow-ae/frames_sample/frame_080_idx23087.jpg,462489,3840,2160,1.300308,2026-06-06T12:32:28.224923+00:00,2026-06-06T12:32:31.462376+00:00,3.237507,1,10,
20260606_122418_bcaf80fe,label,81,frame_081_idx23462.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_081_idx23462.jpg,gs://skyflow-ae/frames_sample/frame_081_idx23462.jpg,525644,3840,2160,1.017810,2026-06-06T12:32:31.462563+00:00,2026-06-06T12:32:34.665922+00:00,3.203411,1,10,
20260606_122418_bcaf80fe,label,82,frame_082_idx23911.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_082_idx23911.jpg,gs://skyflow-ae/frames_sample/frame_082_idx23911.jpg,643492,3840,2160,1.499000,2026-06-06T12:32:34.666036+00:00,2026-06-06T12:32:38.956842+00:00,4.290884,1,10,
20260606_122418_bcaf80fe,label,83,frame_083_idx24132.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_083_idx24132.jpg,gs://skyflow-ae/frames_sample/frame_083_idx24132.jpg,221183,3840,2160,0.856775,2026-06-06T12:32:38.956946+00:00,2026-06-06T12:32:43.002685+00:00,4.045811,1,10,
20260606_122418_bcaf80fe,label,84,frame_084_idx24270.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_084_idx24270.jpg,gs://skyflow-ae/frames_sample/frame_084_idx24270.jpg,747653,3840,2160,1.023601,2026-06-06T12:32:43.002790+00:00,2026-06-06T12:32:46.238417+00:00,3.235681,1,10,
20260606_122418_bcaf80fe,label,85,frame_085_idx24299.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_085_idx24299.jpg,gs://skyflow-ae/frames_sample/frame_085_idx24299.jpg,713975,3840,2160,1.110478,2026-06-06T12:32:46.238597+00:00,2026-06-06T12:32:49.420956+00:00,3.182403,1,10,
20260606_122418_bcaf80fe,label,86,frame_086_idx24864.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_086_idx24864.jpg,gs://skyflow-ae/frames_sample/frame_086_idx24864.jpg,227064,3840,2160,1.814753,2026-06-06T12:32:49.421076+00:00,2026-06-06T12:32:53.484818+00:00,4.063812,1,7,
20260606_122418_bcaf80fe,label,87,frame_087_idx25018.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_087_idx25018.jpg,gs://skyflow-ae/frames_sample/frame_087_idx25018.jpg,678413,3840,2160,1.382912,2026-06-06T12:32:53.484905+00:00,2026-06-06T12:32:56.768340+00:00,3.283492,1,6,
20260606_122418_bcaf80fe,label,88,frame_088_idx25331.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_088_idx25331.jpg,gs://skyflow-ae/frames_sample/frame_088_idx25331.jpg,760531,3840,2160,1.122436,2026-06-06T12:32:56.768430+00:00,2026-06-06T12:33:01.017890+00:00,4.249535,1,3,
20260606_122418_bcaf80fe,label,89,frame_089_idx26405.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_089_idx26405.jpg,gs://skyflow-ae/frames_sample/frame_089_idx26405.jpg,441630,3840,2160,1.294164,2026-06-06T12:33:01.018036+00:00,2026-06-06T12:33:04.122542+00:00,3.104554,1,5,
20260606_122418_bcaf80fe,label,90,frame_090_idx26447.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_090_idx26447.jpg,gs://skyflow-ae/frames_sample/frame_090_idx26447.jpg,421180,3840,2160,1.430230,2026-06-06T12:33:04.122632+00:00,2026-06-06T12:33:08.269907+00:00,4.147350,1,7,
20260606_122418_bcaf80fe,label,91,frame_091_idx26523.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_091_idx26523.jpg,gs://skyflow-ae/frames_sample/frame_091_idx26523.jpg,420470,3840,2160,1.711722,2026-06-06T12:33:08.270012+00:00,2026-06-06T12:33:11.366586+00:00,3.096624,1,9,
20260606_122418_bcaf80fe,label,92,frame_092_idx27177.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_092_idx27177.jpg,gs://skyflow-ae/frames_sample/frame_092_idx27177.jpg,266900,3840,2160,1.381072,2026-06-06T12:33:11.366755+00:00,2026-06-06T12:33:15.500867+00:00,4.134185,1,10,
20260606_122418_bcaf80fe,label,93,frame_093_idx27332.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_093_idx27332.jpg,gs://skyflow-ae/frames_sample/frame_093_idx27332.jpg,554817,3840,2160,1.411087,2026-06-06T12:33:15.500962+00:00,2026-06-06T12:33:19.710592+00:00,4.209705,1,7,
20260606_122418_bcaf80fe,label,94,frame_094_idx27770.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_094_idx27770.jpg,gs://skyflow-ae/frames_sample/frame_094_idx27770.jpg,611551,3840,2160,1.703469,2026-06-06T12:33:19.710752+00:00,2026-06-06T12:33:23.085705+00:00,3.375008,1,10,
20260606_122418_bcaf80fe,label,95,frame_095_idx28027.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_095_idx28027.jpg,gs://skyflow-ae/frames_sample/frame_095_idx28027.jpg,347665,3840,2160,0.972167,2026-06-06T12:33:23.085809+00:00,2026-06-06T12:33:26.167484+00:00,3.081727,1,9,
20260606_122418_bcaf80fe,label,96,frame_096_idx28236.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_096_idx28236.jpg,gs://skyflow-ae/frames_sample/frame_096_idx28236.jpg,399244,3840,2160,1.068393,2026-06-06T12:33:26.167614+00:00,2026-06-06T12:33:29.303960+00:00,3.136399,1,7,
20260606_122418_bcaf80fe,label,97,frame_097_idx28392.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_097_idx28392.jpg,gs://skyflow-ae/frames_sample/frame_097_idx28392.jpg,303626,3840,2160,1.095987,2026-06-06T12:33:29.304053+00:00,2026-06-06T12:33:32.352495+00:00,3.048492,1,10,
20260606_122418_bcaf80fe,label,98,frame_098_idx28485.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_098_idx28485.jpg,gs://skyflow-ae/frames_sample/frame_098_idx28485.jpg,333832,3840,2160,1.046251,2026-06-06T12:33:32.352686+00:00,2026-06-06T12:33:35.483543+00:00,3.130905,1,10,
20260606_122418_bcaf80fe,label,99,frame_099_idx29014.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_099_idx29014.jpg,gs://skyflow-ae/frames_sample/frame_099_idx29014.jpg,380764,3840,2160,1.341675,2026-06-06T12:33:35.483693+00:00,2026-06-06T12:33:38.573229+00:00,3.089588,1,10,
20260606_122418_bcaf80fe,label,100,frame_100_idx29234.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_100_idx29234.jpg,gs://skyflow-ae/frames_sample/frame_100_idx29234.jpg,722357,3840,2160,1.706445,2026-06-06T12:33:38.573335+00:00,2026-06-06T12:33:41.927944+00:00,3.354666,1,7,
