run_id,feature,index,image_name,image_path,gcs_uri,image_size_bytes,width,height,upload_sec,start_utc,end_utc,execution_time_sec,success,detection_count,error_message
20260606_123400_0fb3969b,text,11,frame_011_idx02848.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_011_idx02848.jpg,gs://skyflow-ae/frames_sample/frame_011_idx02848.jpg,482857,3840,2160,0.000000,2026-06-06T12:36:22.537845+00:00,2026-06-06T12:36:25.712737+00:00,3.174945,1,2,
20260606_123400_0fb3969b,text,12,frame_012_idx03039.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_012_idx03039.jpg,gs://skyflow-ae/frames_sample/frame_012_idx03039.jpg,202402,3840,2160,0.000000,2026-06-06T12:36:25.712869+00:00,2026-06-06T12:36:29.795130+00:00,4.082331,1,2,
20260606_123400_0fb3969b,text,13,frame_013_idx03070.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_013_idx03070.jpg,gs://skyflow-ae/frames_sample/frame_013_idx03070.jpg,209946,3840,2160,0.000000,2026-06-06T12:36:29.795305+00:00,2026-06-06T12:36:32.718227+00:00,2.922967,1,2,
20260606_123400_0fb3969b,text,14,frame_014_idx03169.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_014_idx03169.jpg,gs://skyflow-ae/frames_sample/frame_014_idx03169.jpg,145962,3840,2160,0.000000,2026-06-06T12:36:32.718417+00:00,2026-06-06T12:36:36.735912+00:00,4.017565,1,2,
20260606_123400_0fb3969b,text,15,frame_015_idx03309.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_015_idx03309.jpg,gs://skyflow-ae/frames_sample/frame_015_idx03309.jpg,431647,3840,2160,0.000000,2026-06-06T12:36:36.736376+00:00,2026-06-06T12:36:39.981018+00:00,3.244694,1,2,
20260606_123400_0fb3969b,text,16,frame_016_idx03349.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_016_idx03349.jpg,gs://skyflow-ae/frames_sample/frame_016_idx03349.jpg,437404,3840,2160,0.000000,2026-06-06T12:36:39.981382+00:00,2026-06-06T12:36:43.166802+00:00,3.184805,1,2,
20260606_123400_0fb3969b,text,17,frame_017_idx03358.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_017_idx03358.jpg,gs://skyflow-ae/frames_sample/frame_017_idx03358.jpg,445965,3840,2160,0.000000,2026-06-06T12:36:43.166948+00:00,2026-06-06T12:36:46.162175+00:00,2.995272,1,2,
20260606_123400_0fb3969b,text,18,frame_018_idx03648.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_018_idx03648.jpg,gs://skyflow-ae/frames_sample/frame_018_idx03648.jpg,399150,3840,2160,0.000000,2026-06-06T12:36:46.162379+00:00,2026-06-06T12:36:49.208755+00:00,3.046426,1,2,
20260606_123400_0fb3969b,text,19,frame_019_idx04090.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_019_idx04090.jpg,gs://skyflow-ae/frames_sample/frame_019_idx04090.jpg,329024,3840,2160,0.000000,2026-06-06T12:36:49.208823+00:00,2026-06-06T12:36:52.238061+00:00,3.029288,1,4,
20260606_123400_0fb3969b,text,20,frame_020_idx04572.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_020_idx04572.jpg,gs://skyflow-ae/frames_sample/frame_020_idx04572.jpg,234510,3840,2160,0.000000,2026-06-06T12:36:52.238194+00:00,2026-06-06T12:36:55.187846+00:00,2.949696,1,2,
20260606_123400_0fb3969b,text,21,frame_021_idx05094.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_021_idx05094.jpg,gs://skyflow-ae/frames_sample/frame_021_idx05094.jpg,340760,3840,2160,0.000000,2026-06-06T12:36:55.188195+00:00,2026-06-06T12:36:58.331367+00:00,3.143154,1,2,
20260606_123400_0fb3969b,text,22,frame_022_idx05231.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_022_idx05231.jpg,gs://skyflow-ae/frames_sample/frame_022_idx05231.jpg,327565,3840,2160,0.000000,2026-06-06T12:36:58.331536+00:00,2026-06-06T12:37:01.481558+00:00,3.150072,1,2,
